ff_id	sfam_id	seq_count	dops_score	gap_per	category
3.40.1160.10-ff-5850	3.40.1160.10	20	75.447	5.92741935483871	low_seq
3.40.1190.10-ff-12169	3.40.1190.10	7	76.272	17.5	low_seq
3.40.120.10-ff-16634	3.40.120.10	34	80.172	16.9234360410831	low_seq
3.40.1210.10-ff-1824	3.40.1210.10	29	91.137	16.51888341543514	low_seq
3.40.1280.10-ff-12830	3.40.1280.10	35	79.325	0.8105369807497467	low_seq
3.40.1350.10-ff-7288	3.40.1350.10	9	85.734	23.11111111111111	low_seq
3.40.1370.10-ff-3728	3.40.1370.10	30	84.507	7.255813953488372	low_seq
3.40.1380.10-ff-2318	3.40.1380.10	11	91.133	5.5811277330264675	low_seq
3.40.140.10-ff-13331	3.40.140.10	39	84.81	13.42147435897436	low_seq
3.40.1440.10-ff-4927	3.40.1440.10	31	86.525	7.983056370153144	low_seq
3.40.1530.10-ff-23	3.40.1530.10	23	91.455	5.014281180577594	low_seq
3.40.1560.10-ff-1	3.40.1560.10	13	79.005	5.7109557109557105	low_seq
3.40.1570.10-ff-1655	3.40.1570.10	8	86.267	11.25	low_seq
3.40.1580.10-ff-2139	3.40.1580.10	30	82.831	21.897689768976896	low_seq
3.40.1590.10-ff-123	3.40.1590.10	9	81.502	16.790123456790123	low_seq
3.40.1600.10-ff-28	3.40.1600.10	24	84.162	7.766272189349112	low_seq
3.40.1610.10-ff-545	3.40.1610.10	14	78.268	4.6103896103896105	low_seq
3.40.1640.10-ff-587	3.40.1640.10	23	77.837	35.953177257525084	low_seq
3.40.1690.10-ff-949	3.40.1690.10	29	91.558	0.7716421509524958	low_seq
3.40.1780.10-ff-3379	3.40.1780.10	28	94.482	28.085991678224687	low_seq
3.40.1810.10-ff-218	3.40.1810.10	31	72.142	6.339084771192798	low_seq
3.40.190.10-ff-202634	3.40.190.10	30	77.651	6.537037037037037	low_seq
3.40.20.10-ff-5498	3.40.20.10	27	84.474	4.482189195564992	low_seq
3.40.210.10-ff-26	3.40.210.10	47	88.505	5.8284977433913605	low_seq
3.40.220.10-ff-5137	3.40.220.10	37	90.453	18.933768933768935	low_seq
3.40.228.10-ff-5775	3.40.228.10	31	80.525	16.517683637776916	low_seq
3.40.250.10-ff-16051	3.40.250.10	24	81.928	7.299498746867168	low_seq
3.40.30.10-ff-52045	3.40.30.10	33	89.048	7.168458781362007	low_seq
3.40.33.10-ff-4792	3.40.33.10	26	85.934	12.890247827486322	low_seq
3.40.350.10-ff-6290	3.40.350.10	40	70.208	5.318471337579618	low_seq
3.40.390.10-ff-12746	3.40.390.10	14	71.195	5.240683229813665	low_seq
3.40.47.10-ff-52472	3.40.47.10	34	94.113	39.90907838545254	low_seq
3.40.50.1000-ff-29175	3.40.50.1000	35	76.35	2.326530612244898	low_seq
3.40.570.10-ff-1268	3.40.570.10	28	75.554	10.53935860058309	low_seq
3.40.630.10-ff-34460	3.40.630.10	46	78.815	19.234557478542282	low_seq
3.40.640.10-ff-59088	3.40.640.10	19	75.787	6.698564593301436	low_seq
3.40.710.10-ff-22233	3.40.710.10	39	86.939	33.34070144414972	low_seq
3.40.720.10-ff-18925	3.40.720.10	41	87.697	10.908274726919048	low_seq
3.40.850.10-ff-4707	3.40.850.10	17	71.002	12.742665304335134	low_seq
3.40.970.30-ff-151	3.40.970.30	7	90.554	1.2422360248447204	low_seq
3.50.30.20-ff-1699	3.50.30.20	39	83.938	11.761093198218946	low_seq
3.50.50.60-ff-6375	3.50.50.60	41	73.173	56.72891606300259	low_seq
3.50.7.10-ff-3679	3.50.7.10	36	86.651	3.609447771124418	low_seq
3.50.90.10-ff-456	3.50.90.10	6	70.942	18.872549019607842	low_seq
3.55.50.10-ff-2823	3.55.50.10	15	92.42	25.97938144329897	low_seq
3.60.10.10-ff-13476	3.60.10.10	42	89.454	28.803059685412627	low_seq
3.60.130.10-ff-1113	3.60.130.10	6	72.133	26.262626262626263	low_seq
3.60.140.10-ff-3301	3.60.140.10	24	82.951	29.372791519434628	low_seq
3.60.15.10-ff-29093	3.60.15.10	34	80.033	30.446981424148607	low_seq
3.65.10.10-ff-8929	3.65.10.10	32	78.35	10.091991341991342	low_seq
3.70.10.10-ff-1405	3.70.10.10	45	78.518	5.115151515151515	low_seq
3.80.10.10-ff-343	3.80.10.10	34	76.481	24.43782576321668	low_seq
3.80.20.20-ff-3287	3.80.20.20	6	74.814	15.795586527293844	low_seq
3.90.10.10-ff-6126	3.90.10.10	34	88.443	22.941176470588236	low_seq
3.90.1020.10-ff-197	3.90.1020.10	27	94.731	16.020671834625322	low_seq
3.90.1110.10-ff-1928	3.90.1110.10	80	75.656	11.448317307692308	low_seq
3.90.1140.10-ff-2839	3.90.1140.10	35	78.972	3.2242617717478055	low_seq
3.90.1150.10-ff-78978	3.90.1150.10	28	73.226	20.68050193050193	low_seq
3.90.1170.50-ff-3466	3.90.1170.50	32	83.676	32.53038194444444	low_seq
3.90.1200.10-ff-17633	3.90.1200.10	15	72.747	21.573333333333334	low_seq
3.90.1220.10-ff-92	3.90.1220.10	26	85.995	12.244897959183673	low_seq
3.90.1280.10-ff-1157	3.90.1280.10	17	70.08	0.29411764705882354	low_seq
3.90.1340.10-ff-1955	3.90.1340.10	18	84.711	41.95156695156695	low_seq
3.90.1370.10-ff-19	3.90.1370.10	10	72.938	0.5517241379310345	low_seq
3.90.1450.10-ff-59	3.90.1450.10	37	93.642	10.355900454910357	low_seq
3.90.150.10-ff-878	3.90.150.10	49	95.478	22.17799983063765	low_seq
3.90.1570.10-ff-6324	3.90.1570.10	29	81.11	9.717868338557993	low_seq
3.90.1600.10-ff-2013	3.90.1600.10	42	92.416	21.77039132484677	low_seq
3.90.1620.10-ff-111	3.90.1620.10	37	79.786	18.51851851851852	low_seq
3.90.1630.10-ff-22	3.90.1630.10	16	81.012	23.482142857142858	low_seq
3.90.1680.10-ff-913	3.90.1680.10	28	87.379	12.459599224305107	low_seq
3.90.1690.10-ff-365	3.90.1690.10	18	93.732	38.60955927995034	low_seq
3.90.170.10-ff-2174	3.90.170.10	25	81.786	3.535483870967742	low_seq
3.90.1720.10-ff-6702	3.90.1720.10	26	81.785	27.95400475812847	low_seq
3.90.1730.10-ff-45	3.90.1730.10	19	84.355	25.317139001349528	low_seq
3.90.176.10-ff-800	3.90.176.10	51	95.804	17.424783678653647	low_seq
3.90.1780.10-ff-376	3.90.1780.10	21	80.72	39.11330049261084	low_seq
3.90.180.10-ff-23748	3.90.180.10	36	83.998	42.14328269288055	low_seq
3.90.1810.10-ff-31	3.90.1810.10	29	98.368	7.114245907349356	low_seq
3.90.190.10-ff-11534	3.90.190.10	47	91.271	12.52139887503057	low_seq
3.90.20.10-ff-3598	3.90.20.10	19	76.406	42.74927825893849	low_seq
3.90.215.10-ff-2932	3.90.215.10	37	85.436	27.56756756756757	low_seq
3.90.241.10-ff-33	3.90.241.10	43	94.205	12.73133598714994	low_seq
3.90.25.10-ff-4918	3.90.25.10	30	85.261	37.64705882352941	low_seq
3.90.310.10-ff-21	3.90.310.10	25	90.989	31.726235741444867	low_seq
3.90.320.10-ff-4759	3.90.320.10	29	73.856	30.437295318821036	low_seq
3.90.50.10-ff-2600	3.90.50.10	15	97.67	20.049382716049383	low_seq
3.90.540.10-ff-72	3.90.540.10	86	82.015	6.346216835899115	low_seq
3.90.550.10-ff-63973	3.90.550.10	29	78.004	2.270217204564977	low_seq
3.90.640.10-ff-8177	3.90.640.10	43	73.883	53.45203488372093	low_seq
3.90.650.10-ff-8856	3.90.650.10	10	74.123	11.60919540229885	low_seq
3.90.660.10-ff-2919	3.90.660.10	24	88.403	4.982363315696649	low_seq
3.90.70.10-ff-16776	3.90.70.10	41	74.105	3.906820505330802	low_seq
3.90.700.10-ff-4359	3.90.700.10	57	86.828	2.9643073200241985	low_seq
3.90.730.10-ff-1010	3.90.730.10	32	89.433	8.960308056872037	low_seq
3.90.740.10-ff-4162	3.90.740.10	32	89.637	44.59134615384615	low_seq
3.90.79.10-ff-21432	3.90.79.10	32	71.777	1.6321656050955413	low_seq
3.90.810.10-ff-728	3.90.810.10	15	78.975	31.897435897435898	low_seq
3.90.830.10-ff-263	3.90.830.10	51	92.886	8.757062146892656	low_seq
3.90.940.10-ff-1653	3.90.940.10	21	78.269	6.035437430786268	low_seq
3.90.950.10-ff-5697	3.90.950.10	12	82.855	2.3625429553264605	low_seq
3.90.960.10-ff-4061	3.90.960.10	35	86.365	11.494252873563218	low_seq
4.10.1000.10-ff-187	4.10.1000.10	10	86.204	39.55555555555556	low_seq
4.10.1030.10-ff-943	4.10.1030.10	42	93.791	5.501930501930502	low_seq
4.10.1070.10-ff-32	4.10.1070.10	21	93.776	20.444444444444443	low_seq
4.10.1080.10-ff-2874	4.10.1080.10	11	76.002	43.15684315684316	low_seq
4.10.1090.10-ff-53	4.10.1090.10	39	83.368	2.9006410256410255	low_seq
4.10.110.10-ff-747	4.10.110.10	22	73.344	14.0282131661442	low_seq
4.10.1110.10-ff-1160	4.10.1110.10	33	80.821	13.825757575757576	low_seq
4.10.1150.10-ff-301	4.10.1150.10	19	97.589	20.10145846544071	low_seq
4.10.1210.10-ff-132	4.10.1210.10	10	73.04	8.877551020408163	low_seq
4.10.1220.10-ff-566	4.10.1220.10	31	90.916	16.041848299912814	low_seq
4.10.1270.10-ff-92	4.10.1270.10	11	78.824	12.695924764890282	low_seq
4.10.1290.10-ff-75	4.10.1290.10	21	73.215	5.228758169934641	low_seq
4.10.1300.10-ff-32	4.10.1300.10	16	75.412	0.6030701754385965	low_seq
4.10.20.10-ff-1770	4.10.20.10	30	84.236	24.266666666666666	low_seq
4.10.240.10-ff-10657	4.10.240.10	24	93.521	32.63333333333333	low_seq
4.10.260.10-ff-478	4.10.260.10	35	71.056	15.878220140515223	low_seq
4.10.280.10-ff-3782	4.10.280.10	30	83.075	57.65151515151515	low_seq
4.10.320.10-ff-3895	4.10.320.10	15	84.148	15.36723163841808	low_seq
4.10.365.10-ff-269	4.10.365.10	34	77.478	12.460468058191019	low_seq
4.10.40.10-ff-40	4.10.40.10	10	77.811	1.8604651162790697	low_seq
4.10.400.10-ff-11724	4.10.400.10	40	72.358	16.904761904761905	low_seq
4.10.410.10-ff-3475	4.10.410.10	209	99.508	12.433050060701278	low_seq
4.10.450.10-ff-2363	4.10.450.10	19	79.056	1.7780938833570412	low_seq
4.10.480.10-ff-280	4.10.480.10	161	76.797	24.14732483382369	low_seq
4.10.530.10-ff-4	4.10.530.10	90	80.68	17.58047767393562	low_seq
4.10.60.10-ff-10664	4.10.60.10	35	81.702	17.07936507936508	low_seq
4.10.670.10-ff-13	4.10.670.10	35	79.752	10.212765957446809	low_seq
4.10.75.10-ff-1237	4.10.75.10	21	70.254	8.641975308641975	low_seq
4.10.8.10-ff-90	4.10.8.10	26	84.328	7.422402159244265	low_seq
4.10.80.30-ff-26	4.10.80.30	43	99.191	3.979328165374677	low_seq
4.10.800.10-ff-1289	4.10.800.10	28	84.804	17.967032967032967	low_seq
4.10.840.10-ff-73	4.10.840.10	36	75.251	19.362745098039216	low_seq
4.10.860.10-ff-4563	4.10.860.10	14	96.925	17.091836734693878	low_seq
4.10.910.10-ff-1044	4.10.910.10	9	88.011	16.0075329566855	low_seq
4.10.92.10-ff-25	4.10.92.10	45	80.626	0.9070294784580499	low_seq
4.10.950.10-ff-1437	4.10.950.10	6	74.397	7.051282051282051	low_seq
4.10.960.10-ff-1929	4.10.960.10	10	83.084	22.658227848101266	low_seq
1.10.1030.10-ff-3118	1.10.1030.10	1000	92.414	16.40174418604651	high_seq
1.10.1050.10-ff-3794	1.10.1050.10	1000	86.844	62.689795918367345	high_seq
1.10.1220.10-ff-8752	1.10.1220.10	703	91.819	8.062847536531747	high_seq
1.10.1240.20-ff-188	1.10.1240.20	530	94.487	0.13746630727762804	high_seq
1.10.1270.10-ff-1427	1.10.1270.10	530	89.36	11.135414927366838	high_seq
1.10.132.20-ff-2368	1.10.132.20	1000	95.305	30.94736842105263	high_seq
1.10.1370.10-ff-5272	1.10.1370.10	1000	87.504	47.51959334565619	high_seq
1.10.140.10-ff-26	1.10.140.10	917	76.645	2.9617097605968263	high_seq
1.10.1530.10-ff-1048	1.10.1530.10	530	75.789	31.243567753001717	high_seq
1.10.155.10-ff-1737	1.10.155.10	698	78.762	5.660731341247101	high_seq
1.10.1660.10-ff-340	1.10.1660.10	671	96.273	19.914051813894616	high_seq
1.10.1710.10-ff-249	1.10.1710.10	523	94.689	35.151992310917066	high_seq
1.10.1740.10-ff-18798	1.10.1740.10	1000	96.327	6.470542635658915	high_seq
1.10.1780.10-ff-4130	1.10.1780.10	914	93.686	6.7554811859098125	high_seq
1.10.1790.10-ff-3497	1.10.1790.10	807	94.912	11.315123107591186	high_seq
1.10.1900.20-ff-1859	1.10.1900.20	1000	86.181	56.51056338028169	high_seq
1.10.195.10-ff-154	1.10.195.10	643	92.441	16.23940199668891	high_seq
1.10.2020.10-ff-409	1.10.2020.10	1000	98.825	10.791176470588235	high_seq
1.10.220.30-ff-2892	1.10.220.30	1000	80.785	38.72037037037037	high_seq
1.10.230.10-ff-2353	1.10.230.10	1000	94.66	18.993984962406014	high_seq
1.10.274.10-ff-1648	1.10.274.10	1000	93.142	3.1153846153846154	high_seq
1.10.275.10-ff-7464	1.10.275.10	1000	88.126	0.026168224299065422	high_seq
1.10.300.10-ff-116	1.10.300.10	1000	99.299	27.069117647058825	high_seq
1.10.3080.10-ff-3017	1.10.3080.10	480	95.477	10.83459595959596	high_seq
1.10.3130.10-ff-1733	1.10.3130.10	1000	97.714	25.568229166666665	high_seq
1.10.3190.10-ff-203	1.10.3190.10	750	96.563	47.586356589147286	high_seq
1.10.3210.10-ff-5524	1.10.3210.10	922	88.105	3.0794096380417675	high_seq
1.10.3390.10-ff-199	1.10.3390.10	825	97.974	18.304362304362304	high_seq
1.10.3480.10-ff-1131	1.10.3480.10	258	97.758	17.96776995078645	high_seq
1.10.357.10-ff-35792	1.10.357.10	565	83.535	5.559667471171896	high_seq
1.10.3660.10-ff-901	1.10.3660.10	362	75.026	0.7852264323313177	high_seq
1.10.3710.10-ff-1771	1.10.3710.10	397	86.476	2.0514435186979267	high_seq
1.10.3720.10-ff-27830	1.10.3720.10	336	74.675	22.75170727205611	high_seq
1.10.375.10-ff-791	1.10.375.10	195	79.74	3.225918225918226	high_seq
1.10.3760.10-ff-867	1.10.3760.10	899	92.925	29.672700306738125	high_seq
1.10.3860.10-ff-3138	1.10.3860.10	933	98.135	10.135616947743728	high_seq
1.10.3880.10-ff-624	1.10.3880.10	1000	99.31	13.723300970873787	high_seq
1.10.3890.10-ff-286	1.10.3890.10	1000	94.882	36.35075987841945	high_seq
1.10.3900.10-ff-271	1.10.3900.10	896	99.464	2.2393644957983194	high_seq
1.10.3910.10-ff-831	1.10.3910.10	187	77.046	4.719463542992955	high_seq
1.10.3930.10-ff-317	1.10.3930.10	1000	99.706	18.46470588235294	high_seq
1.10.4000.10-ff-118	1.10.4000.10	435	86.791	9.722146800615441	high_seq
1.10.4100.10-ff-1411	1.10.4100.10	1000	87.398	23.22153846153846	high_seq
1.10.443.10-ff-21796	1.10.443.10	475	98.829	18.48477696483361	high_seq
1.10.45.10-ff-3344	1.10.45.10	1000	96.112	35.43636363636364	high_seq
1.10.455.10-ff-2008	1.10.455.10	1000	76.89	47.221575342465755	high_seq
1.10.540.10-ff-15764	1.10.540.10	1000	93.773	54.752985074626864	high_seq
1.10.601.10-ff-5823	1.10.601.10	564	83.581	66.79556071938615	high_seq
1.10.645.10-ff-4289	1.10.645.10	1000	94.895	31.462881562881563	high_seq
1.10.860.10-ff-2567	1.10.860.10	598	86.064	5.181802589829346	high_seq
1.20.1090.10-ff-6852	1.20.1090.10	564	91.887	3.201598855294264	high_seq
1.20.1130.10-ff-317	1.20.1130.10	1000	94.044	19.161311475409835	high_seq
1.20.1180.10-ff-1229	1.20.1180.10	1000	93.904	60.29171597633136	high_seq
1.20.1260.10-ff-13896	1.20.1260.10	401	87.972	5.363215338277683	high_seq
1.20.1300.10-ff-2926	1.20.1300.10	643	98.884	5.485545695727747	high_seq
1.20.1380.10-ff-131	1.20.1380.10	708	81.836	36.74423323032743	high_seq
1.20.1550.10-ff-1041	1.20.1550.10	143	80.119	25.071480243894037	high_seq
1.20.1590.10-ff-289	1.20.1590.10	783	95.485	41.92471477871331	high_seq
1.20.1600.10-ff-23302	1.20.1600.10	397	91.388	9.8863819068546	high_seq
1.20.20.10-ff-1480	1.20.20.10	1000	99.643	10.62183908045977	high_seq
1.20.210.10-ff-2060	1.20.210.10	1000	97.437	53.926839826839824	high_seq
1.20.59.10-ff-2119	1.20.59.10	599	83.539	2.75914402792533	high_seq
1.20.810.10-ff-6663	1.20.810.10	314	83.885	8.533212010919017	high_seq
1.20.950.20-ff-4183	1.20.950.20	940	82.667	0.5294636729091088	high_seq
2.10.150.10-ff-874	2.10.150.10	910	93.682	44.31394293779615	high_seq
2.10.260.10-ff-4672	2.10.260.10	1000	87.225	20.641269841269843	high_seq
2.170.40.20-ff-34004	2.170.40.20	1000	92.401	62.26889204545454	high_seq
2.30.140.10-ff-902	2.30.140.10	1000	85.16	65.111875	high_seq
2.30.170.40-ff-1543	2.30.170.40	1000	99.233	7.0024390243902435	high_seq
2.30.33.40-ff-1969	2.30.33.40	526	94.437	8.100669925764983	high_seq
2.40.150.20-ff-378	2.40.150.20	1000	82.204	0.6707317073170732	high_seq
2.40.230.20-ff-129	2.40.230.20	350	79.313	5.280200501253133	high_seq
2.40.37.10-ff-6556	2.40.37.10	1000	93.17	28.410526315789475	high_seq
2.40.440.10-ff-4054	2.40.440.10	1000	94.026	65.8729001584786	high_seq
2.40.510.10-ff-255	2.40.510.10	392	93.281	15.583311246576553	high_seq
2.50.20.10-ff-4270	2.50.20.10	1000	88.768	48.173389355742295	high_seq
2.60.169.10-ff-31	2.60.169.10	107	70.079	5.002245557005068	high_seq
2.60.300.12-ff-2632	2.60.300.12	1000	92.64	9.457264957264957	high_seq
2.60.440.10-ff-271	2.60.440.10	665	99.351	20.11518157094865	high_seq
2.60.460.10-ff-175	2.60.460.10	389	98.1	16.872626675192148	high_seq
2.70.210.12-ff-1929	2.70.210.12	744	74.812	1.8591798570760703	high_seq
2.70.70.10-ff-10583	2.70.70.10	535	85.632	4.9771471450985745	high_seq
3.10.10.10-ff-3981	3.10.10.10	454	98.436	29.257394587791065	high_seq
3.10.150.10-ff-5040	3.10.150.10	1000	98.473	42.59269406392694	high_seq
3.10.310.10-ff-9342	3.10.310.10	608	85.253	26.494714820524113	high_seq
3.10.350.10-ff-12961	3.10.350.10	567	86.752	47.91581874915208	high_seq
3.10.420.10-ff-791	3.10.420.10	1000	96.294	53.540949554896144	high_seq
3.10.560.10-ff-5205	3.10.560.10	422	78.05	0.3609868450192674	high_seq
3.10.640.10-ff-600	3.10.640.10	1000	96.927	25.89045643153527	high_seq
3.20.10.10-ff-3896	3.20.10.10	1000	98.869	16.404712041884817	high_seq
3.20.130.10-ff-48	3.20.130.10	1000	92.455	5.941791044776119	high_seq
3.20.14.10-ff-108	3.20.14.10	1000	94.71	8.989818181818181	high_seq
3.20.19.10-ff-4366	3.20.19.10	1000	93.818	34.668131868131866	high_seq
3.30.1070.10-ff-681	3.30.1070.10	1000	95.313	52.73225806451613	high_seq
3.30.1130.10-ff-4424	3.30.1130.10	1000	94.129	5.235714285714286	high_seq
3.30.1140.32-ff-1422	3.30.1140.32	1000	95.119	6.5	high_seq
3.30.1160.10-ff-192	3.30.1160.10	879	76.3	0.0	high_seq
3.30.1240.10-ff-2954	3.30.1240.10	671	90.188	7.624763362468281	high_seq
3.30.1420.10-ff-509	3.30.1420.10	1000	98.583	24.506	high_seq
3.30.1450.10-ff-1260	3.30.1450.10	466	74.185	12.057256048672357	high_seq
3.30.1480.10-ff-1172	3.30.1480.10	811	91.376	20.482930261057696	high_seq
3.30.1580.10-ff-160	3.30.1580.10	460	94.811	35.9300761990139	high_seq
3.30.1660.10-ff-916	3.30.1660.10	1000	94.081	11.708	high_seq
3.30.1820.10-ff-189	3.30.1820.10	599	99.512	5.82763990404175	high_seq
3.30.1850.10-ff-251	3.30.1850.10	935	96.967	15.654416505480336	high_seq
3.30.1910.10-ff-134	3.30.1910.10	821	99.517	6.0704306082969115	high_seq
3.30.2090.10-ff-12554	3.30.2090.10	905	96.777	17.028852056476367	high_seq
3.30.2290.10-ff-2035	3.30.2290.10	405	88.391	7.283446712018141	high_seq
3.30.280.10-ff-9	3.30.280.10	499	95.925	25.800877116551945	high_seq
3.30.387.10-ff-36	3.30.387.10	405	70.767	4.397281176307393	high_seq
3.30.413.10-ff-4979	3.30.413.10	1000	93.023	32.90577777777778	high_seq
3.30.429.10-ff-2592	3.30.429.10	1000	96.297	13.776811594202899	high_seq
3.30.590.10-ff-4336	3.30.590.10	1000	85.712	50.07591240875912	high_seq
3.30.65.10-ff-3478	3.30.65.10	1000	86.383	3.0707692307692307	high_seq
3.30.740.10-ff-599	3.30.740.10	1000	83.418	59.462272727272726	high_seq
3.30.780.10-ff-1112	3.30.780.10	1000	96.618	18.255670103092783	high_seq
3.30.910.10-ff-11	3.30.910.10	341	73.43	0.07964954201513341	high_seq
3.40.1020.10-ff-643	3.40.1020.10	1000	90.364	9.731122448979592	high_seq
3.40.1030.10-ff-3298	3.40.1030.10	1000	94.194	38.46014150943396	high_seq
3.40.1080.10-ff-5885	3.40.1080.10	1000	92.881	33.16309859154929	high_seq
3.40.1360.10-ff-6264	3.40.1360.10	1000	89.581	1.5682170542635658	high_seq
3.40.1390.20-ff-1494	3.40.1390.20	1000	99.438	4.7817567567567565	high_seq
3.40.1400.10-ff-1672	3.40.1400.10	691	86.837	2.3783336778995245	high_seq
3.40.1510.10-ff-217	3.40.1510.10	562	100.0	14.037409947053208	high_seq
3.40.1550.10-ff-2030	3.40.1550.10	1000	98.948	7.329064039408867	high_seq
3.40.1620.10-ff-2659	3.40.1620.10	234	97.188	9.304584304584305	high_seq
3.40.1630.10-ff-181	3.40.1630.10	1000	100.0	26.933333333333334	high_seq
3.40.1650.10-ff-787	3.40.1650.10	1000	99.017	29.419565217391305	high_seq
3.40.1720.10-ff-113	3.40.1720.10	415	99.723	9.580002251998648	high_seq
3.40.1760.10-ff-367	3.40.1760.10	127	93.213	10.218914943324393	high_seq
3.40.225.10-ff-3618	3.40.225.10	558	81.278	0.09502375593898475	high_seq
3.40.275.10-ff-110	3.40.275.10	1000	94.518	5.584	high_seq
3.40.309.10-ff-17530	3.40.309.10	1000	98.77	30.07797833935018	high_seq
3.40.366.10-ff-12369	3.40.366.10	1000	90.074	15.215918367346939	high_seq
3.40.430.10-ff-6529	3.40.430.10	428	77.977	0.6131317340317876	high_seq
3.40.470.10-ff-4994	3.40.470.10	1000	83.78	43.903194888178916	high_seq
3.40.5.10-ff-1769	3.40.5.10	1000	95.246	41.428260869565214	high_seq
3.40.600.10-ff-371	3.40.600.10	660	96.488	7.342223891810669	high_seq
3.40.605.10-ff-21338	3.40.605.10	1000	91.338	15.826568265682656	high_seq
3.40.718.10-ff-1308	3.40.718.10	1000	89.88	13.59474940334129	high_seq
3.40.80.10-ff-3154	3.40.80.10	1000	94.16	14.54131455399061	high_seq
3.40.800.10-ff-2199	3.40.800.10	1000	95.536	28.280324074074073	high_seq
3.40.830.10-ff-1444	3.40.830.10	459	88.252	8.084897041253777	high_seq
3.40.920.10-ff-2950	3.40.920.10	1000	96.492	42.597846153846156	high_seq
3.40.930.10-ff-606	3.40.930.10	550	70.462	1.558758314855876	high_seq
3.40.960.10-ff-2288	3.40.960.10	492	86.191	16.401937167519822	high_seq
3.40.980.10-ff-5585	3.40.980.10	1000	94.221	39.63053691275168	high_seq
3.55.30.10-ff-1147	3.55.30.10	1000	96.342	37.89825581395349	high_seq
3.60.110.10-ff-8151	3.60.110.10	1000	94.947	9.455492957746479	high_seq
3.60.20.10-ff-15757	3.60.20.10	1000	91.564	44.519807692307694	high_seq
3.60.21.10-ff-29522	3.60.21.10	877	95.003	18.12297166915183	high_seq
3.60.40.10-ff-11557	3.60.40.10	1000	89.078	64.6131195335277	high_seq
3.60.90.10-ff-1066	3.60.90.10	1000	90.046	36.73661971830986	high_seq
3.90.100.10-ff-957	3.90.100.10	1000	97.947	19.520666666666667	high_seq
3.90.1010.10-ff-2664	3.90.1010.10	334	95.726	7.450870071936664	high_seq
3.90.110.10-ff-2244	3.90.110.10	1000	93.719	22.165405405405405	high_seq
3.90.1100.10-ff-3042	3.90.1100.10	1000	93.463	15.610379746835443	high_seq
3.90.1380.10-ff-1126	3.90.1380.10	688	84.994	0.3642693080677577	high_seq
3.90.1510.10-ff-1199	3.90.1510.10	1000	92.919	17.547719298245614	high_seq
3.90.1670.10-ff-256	3.90.1670.10	673	95.119	34.58335741802986	high_seq
3.90.1800.10-ff-857	3.90.1800.10	1000	80.583	63.21842105263158	high_seq
3.90.209.20-ff-266	3.90.209.20	1000	93.796	21.59822695035461	high_seq
3.90.226.10-ff-33791	3.90.226.10	1000	91.192	20.663940520446097	high_seq
3.90.230.10-ff-9109	3.90.230.10	1000	95.11	19.459430604982206	high_seq
3.90.245.10-ff-1987	3.90.245.10	1000	87.669	48.330897009966776	high_seq
3.90.280.10-ff-2074	3.90.280.10	236	74.926	19.031231179557775	high_seq
3.90.380.10-ff-2091	3.90.380.10	1000	93.198	49.54517304189435	high_seq
3.90.45.10-ff-2971	3.90.45.10	808	89.554	41.57581981602416	high_seq
3.90.470.10-ff-2297	3.90.470.10	1000	96.757	19.054411764705883	high_seq
3.90.76.10-ff-9298	3.90.76.10	803	99.411	8.748959358207825	high_seq
3.90.780.10-ff-2219	3.90.780.10	1000	97.133	34.54862068965517	high_seq
3.90.80.10-ff-1385	3.90.80.10	1000	95.732	25.461206896551722	high_seq
3.90.850.10-ff-5329	3.90.850.10	537	73.23	0.07950955160797607	high_seq
3.90.930.12-ff-4354	3.90.930.12	1000	94.667	8.703846153846154	high_seq
4.10.430.10-ff-188	4.10.430.10	1000	97.016	7.535416666666666	high_seq
4.10.520.10-ff-4099	4.10.520.10	1000	97.977	16.110185185185184	high_seq
4.10.640.10-ff-1509	4.10.640.10	1000	89.36	59.155913978494624	high_seq
4.10.830.10-ff-1786	4.10.830.10	742	96.392	34.647837806164304	high_seq
1.10.1000.11-ff-894	1.10.1000.11	1000	94.175	23.874683544303796	with_str
1.10.101.10-ff-593	1.10.101.10	156	86.878	1.4027149321266967	with_str
1.10.1020.10-ff-812	1.10.1020.10	1000	98.229	34.3875	with_str
1.10.1090.10-ff-242	1.10.1090.10	1000	88.004	53.65983935742972	with_str
1.10.1140.10-ff-2767	1.10.1140.10	897	98.359	4.65491652474848	with_str
1.10.1160.10-ff-2827	1.10.1160.10	106	86.878	0.22197558268590456	with_str
1.10.1290.10-ff-21	1.10.1290.10	30	86.73	3.3843017329255862	with_str
1.10.1330.10-ff-775	1.10.1330.10	534	97.097	39.22710248552945	with_str
1.10.135.10-ff-370	1.10.135.10	614	97.452	31.5521981195278	with_str
1.10.1380.10-ff-361	1.10.1380.10	233	84.513	23.064415496020118	with_str
1.10.1390.10-ff-1215	1.10.1390.10	540	92.716	8.432098765432098	with_str
1.10.1400.10-ff-281	1.10.1400.10	88	76.549	2.6044607566346696	with_str
1.10.1410.10-ff-426	1.10.1410.10	878	76.8	53.82801226013429	with_str
1.10.15.30-ff-168	1.10.15.30	426	100.0	34.138552243694726	with_str
1.10.1600.10-ff-454	1.10.1600.10	555	91.722	36.33594120436226	with_str
1.10.1610.10-ff-1140	1.10.1610.10	799	95.879	39.697974115996644	with_str
1.10.1620.10-ff-224	1.10.1620.10	1000	95.257	19.506451612903227	with_str
